날짜,시가,고가,저가,종가,거래량,매수_기관합계,매수_기타법인,매수_개인,매수_외국인합계,매도_기관합계,매도_기타법인,매도_개인,매도_외국인합계,전체,predictable
2016-11-22,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2016-11-23,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2016-11-24,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2016-11-25,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2016-11-28,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2016-11-29,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2016-11-30,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2016-12-01,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2016-12-02,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2016-12-05,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2016-12-06,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2016-12-07,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2016-12-08,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2016-12-09,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2016-12-12,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2016-12-13,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2016-12-14,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2016-12-15,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2016-12-16,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2016-12-19,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2016-12-20,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2016-12-21,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2016-12-22,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2016-12-23,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2016-12-26,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2016-12-27,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2016-12-28,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2016-12-29,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-01-02,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-01-03,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-01-04,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-01-05,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-01-06,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-01-09,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-01-10,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-01-11,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-01-12,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-01-13,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-01-16,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-01-17,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-01-18,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-01-19,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-01-20,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-01-23,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-01-24,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-01-25,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-01-26,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-01-31,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-02-01,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-02-02,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-02-03,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-02-06,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-02-07,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-02-08,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-02-09,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-02-10,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-02-13,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-02-14,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-02-15,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-02-16,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-02-17,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-02-20,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-02-21,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-02-22,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-02-23,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-02-24,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-02-27,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-02-28,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-03-02,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-03-03,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-03-06,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-03-07,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-03-08,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-03-09,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-03-10,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-03-13,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-03-14,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-03-15,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-03-16,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-03-17,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-03-20,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-03-21,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-03-22,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-03-23,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-03-24,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-03-27,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-03-28,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-03-29,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-03-30,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-03-31,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-04-03,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-04-04,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-04-05,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-04-06,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-04-07,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-04-10,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-04-11,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-04-12,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-04-13,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-04-14,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-04-17,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-04-18,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-04-19,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-04-20,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-04-21,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-04-24,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-04-25,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-04-26,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-04-27,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-04-28,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-05-02,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-05-04,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-05-08,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-05-10,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-05-11,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-05-12,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-05-15,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-05-16,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-05-17,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-05-18,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-05-19,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-05-22,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-05-23,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-05-24,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-05-25,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-05-26,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-05-29,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-05-30,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-05-31,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-06-01,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-06-02,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
2017-06-05,12990.0,12990.0,12990.0,12990.0,3563769.0,2063772500.0,16217290.0,40414716000.0,323543000.0,4071024000.0,134172900.0,37741904000.0,871149100.0,42818250000.0,0
